제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
디 아더스,The Others,(2001),"[('Netflix', ['정액제', 'HD'])]","[('Naver Store', ['₩1,000', 'HD'])]","['83%', '7.6 (353k)']","['스릴러 , 공포 , Made in Europe']",['1시간 44분'],['Alejandro Amenábar'],"['Nicole Kidman', 'Fionnula Flanagan', 'Christopher Eccleston', 'Alakina Mann', 'James Bentley', 'Eric Sykes', 'Elaine Cassidy', 'Renée Asherson', 'Gordon Reid', 'Keith Allen', 'Michelle Fairley', 'Alexander Vince', 'Ricardo López', 'Aldo Grilo']","2차 대전이 막 끝난 1945년, 영국 해안의 외딴 저택. 전쟁에서 남편을 잃은 독실한 천주교도 그레이스(니콜 키드먼)와 빛에 노출되면 안되는 희귀병을 가진 두 아이가 살고 있다. 어느 날, 예전에 이 저택에서 일한 적이 있다는 세 명의 하인들이 들어오게 된다. 그레이스는 두 아이를 빛으로부터 지키기 위해 커튼은 항상 쳐져 있어야 하고, 문은 항상 잠겨있어야 한다는 '절대 규칙'을 하인들에게 가르친다. 이와 때를 같이 해서 저택에는 기괴한 일들이 끊이지 않는다. 아무도 없는 방에서 발자국 소리가 들리고, 피아노가 갑자기 연주된다. 또한 딸 앤은 이상한 남자아이와 할머니가 이 집에 머물고 있다는 얘기를 반복한다. 신에 대한 믿음이 너무나 강한 그레이스는 그런 딸의 말을 인정하지 않지만 두려움은 점점 그 무게를 더해만 간다. 마침내 그레이스는 그들을 위협하는 공포의 실체와 마주하게 되는데...",https://images.justwatch.com/poster/188755468/s276/di-adeoseu.webp,"[('Naver Store', ['₩5,000', 'HD'])]"
블랙 호크 다운,Black Hawk Down,(2001),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['83%', '7.7 (381k)']","['역사 , 전쟁 , 액션 , 드라마']",['2시간 24분'],['Ridley Scott'],"['Josh Hartnett', 'Ewan McGregor', 'Eric Bana', 'Jason Isaacs', 'William Fichtner', 'Tom Sizemore', 'Ewen Bremner', 'Sam Shepard', 'Orlando Bloom', 'Tom Hardy', 'Charlie Hofheimer', 'Hugh Dancy', 'Tom Guiry', 'Brian Van Holt', 'Steven Ford', 'Ron Eldard', 'Gregory Sporleder', 'Zeljko Ivanek', 'Matthew Marsden', 'Nikolaj Coster-Waldau', 'Johnny Strong', 'Kim Coates', 'Jeremy Piven', 'Enrique Murciano', 'Glenn Morshower', 'Brendan Sexton III', 'Carmine Giovinazzo', 'George Harris', 'Razaaq Adoti', 'Treva Etienne', 'Jason Hildebrandt', 'Ty Burrell', 'Giannina Facio', 'Boyd Kestner', 'Ioan Gruffudd', 'Richard Tyson', 'Corey Johnson']","UN 평화유지작전의 일환으로 1993년 동아프리카 소말리아의 수도 모가디슈에 파견된 최정예 미군 부대원들이 소말리아 민병대에 의해 공습당하면서 19명의 사상자를 낸다. 당시 소말리아에는 UN이 제공하는 구호식량을 착취할 목적으로 동포를 굶어 죽이는 민병대장이 전횡을 휘두르고 있었고, UN은 정예부대를 파견해 민병대장의 두 최고 부하를 납치하려다 실패한다. 무적의 전투헬기 블랙 호크 슈퍼 61과 블랙 호크 슈퍼 64가 소말리아 민병대에 의해 격추당하고, 제임스 장군은 단 한명의 생존자도, 단 한점의 살점도 남기지 말라고 명령, 최후의 순간까지 자존심을 건 전투를 펼치는데...",https://images.justwatch.com/poster/206072202/s276/beulraeg-hokeu-daun.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
빅 나이트,Big Night,(1996),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['77%', '7.3 (19k)']","['코미디 , 드라마 , 로맨스 , Made in Europe']",['1시간 47분'],"['Campbell Scott , Stanley Tucci']","['Marc Anthony', 'Tony Shalhoub', 'Stanley Tucci', 'Larry Block', 'Caroline Aaron', 'Andre Belgrader', 'Minnie Driver', 'Peter McRobbie', 'Isabella Rossellini', 'Liev Schreiber', 'Pasquale Cajano', 'Christine Tucci', 'Gene Canfield', 'Ian Holm', 'Allison Janney', 'Peter Appel', ""Jack O'Connell"", 'Campbell Scott', 'Robert W. Castle', 'Susan Floyd', 'Dina Spybey-Waters', 'Seth Jones']",부푼 꿈을 안고 미국 뉴저지에 ‘파라다이스’라는 이태리 식당을 연 프리모와 세콘도 형제. 형 프리모는 이탈리아 전통을 중시하며 자신들만의 고유 요리를 고집하지만 동생 세콘도는 돈을 버는 데에 더 관심이 있다. 그러나 맞은 편의 이태리 식당 주인인 파스칼과 가브리엘라 부부가 간편한 스파게티와 스테이크로 손님들을 뺏어가 자 당장 식당이 압류될 위기에 처하게 된다. 이 난관을 극복하기 위해 세콘도는 파스칼의 권유로 주위 사람들과 유명 재즈 가수들을 초청해 그들만의 가장 멋진 ‘빅 나이트’를 준비한다.,https://images.justwatch.com/poster/178910957/s276/big-night.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
존 말코비치 되기,Being John Malkovich,(1999),"[('wavve', ['정액제', 'HD'])]",,"['82%', '7.7 (324k)']","['판타지 , 드라마 , 코미디']",['1시간 52분'],['Spike Jonze'],"['John Cusack', 'John Malkovich', 'Cameron Diaz', 'Catherine Keener', 'Mary Kay Place', 'Orson Bean', 'Charlie Sheen', 'Reggie Hayes', 'W. Earl Brown', 'Carlos Jacott', 'Willie Garson', 'K. K. Dodds', 'Byrne Piven', 'Judith Wetzell', 'Gregory Sporleder', 'Octavia Spencer', 'Ned Bellamy', 'Eric Weinstein', 'Kevin Carroll', 'Gerald Emerick', 'Richard Fancy', 'Patti Tippo', 'Daniel Hansen', ""Mariah O'Brien"", 'Kelly Teacher', 'Bill M. Ryusaki', 'Jacqueline Benoît', 'William Buck', 'Christine D. Coleman', 'Jeanne Diehl', 'Audrey Gelfund', 'Yetta Ginsburg', 'Sylvester Jenkins', 'Roy C. Johnson', 'Eddie J. Low', 'Ralph W. Spaulding', 'David Wyler', 'Flori Wyler', 'Kevin Lee', 'Marlowe Bassett', 'Jennifer Canzoneri', 'Kristie Cordle', 'Denise Dabrowski', 'Kristin Condon', 'Charlene Grimsley', 'Christine Krejer', 'Erica Long', 'Yvonne Montelius', 'Jessica Neuberger', 'Sara Rifkin', 'Elizabeth Rivera', 'Chelsa Sjostrom', 'Pamela Hayden', 'Jayne Hess', 'Michelle Madden', ""Greg O'Neill"", 'Neil Ross', 'David Fincher', 'Sean Penn', 'Brad Pitt', 'James Murray']","크레이그 슈바르츠는 거리에서 인형을 다루는 퍼펫티어. 재능은 있지만 야망도 사랑도 없이 무기력하게 살아가던 그는 어느날 주특기인 손놀림으로 레스터 회사에 서류정리 사원으로 일자리를 얻게 된다. 뉴욕시의 한 빌딩에 위치한 회사는 7과 1/2층 사이에 사무실이 위치하는 기괴한 곳. 그는 오리엔테이션에서 여직원인 맥신에게 열정적인 사랑을 느끼게 되지만 그녀는 냉담하기만 하다. 낙심한 그는 우연히 캐비닛 뒤의 작은 문을 발견하게 된다. 문을 열고 통로 안으로 들어가자, 갑자기 어둡고 습한 터널로 빨려 들어간다. 그곳은 바로 배우 존 말코비치의 뇌로 들어가는 관문이었는데...",https://images.justwatch.com/poster/21483085/s276/jon-malkobici-doegi.webp,
브리짓 존스의 일기: 열정과 애정,Bridget Jones: The Edge of Reason,(2004),"[('Watcha', ['정액제', 'HD'])]",,"['68%', '6.0 (111k)']","['로맨스 , 코미디 , 드라마 , Made in Europe']",['1시간 48분'],['Beeban Kidron'],"['Renée Zellweger', 'Colin Firth', 'Hugh Grant', 'Jacinda Barrett', 'Jim Broadbent', 'Gemma Jones', 'Sally Phillips', 'Celia Imrie', 'James Faulkner', 'Shirley Henderson', 'James Callis', 'Neil Pearson', 'Jessica Hynes', 'Donald Douglas', 'Shirley Dixon', 'Jeremy Paxman', 'Ian McNeice', 'Paul Nicholls', 'Wolf Kahler', 'Catherine Russell', 'Alex Jennings', 'Ting Ting Hu', 'Jason Watkins', 'Vee Vimolmal', 'Pui Fan Lee', 'Dominic McHale', 'Rosalind Halstead', 'Luis Soto', 'Tom Brooke', 'Alba Fleming Furlan', 'Lucy Robinson', 'David Verrey', 'Mark Tandy', ""Stephanie O'Rourke"", 'Flaminia Cinque', 'Trevor Fox', 'Michelle Lee', 'Melissa Ashworth', 'Neil Dudgeon', 'Sam Hazeldine', 'Oliver Chris', 'Hon Ping Tang', 'Patrick Baladi', 'David Auker', 'Arturo Venegas', 'Simón Andreu', 'Richard Braine', 'David Cann', 'Sam Beazley', 'Neil Dudgeon', 'Suthas Bhoopongsa', 'Hannes Flaschberger', 'Sabina Michael', 'Paul Humpoletz', 'Lilo Baur', 'Philip Gardner']","드디어 애인이 생긴 '브리짓 존스(르네 젤위거)'가 이제 연애를 시작한다. 그녀의 남자친구는 바로 꿈 속에서나 나의 애인이 되어 줄 것 같은 완벽한 남자 '마크(콜린 퍼스)'. 그의 품에 안겨 달콤한 사랑에 푹 빠져있는 브리짓은 여전히 술과 담배를 사랑하고, 날씬함과는 거리가 먼 아줌마 몸매로 끝나지 않는 살과의 전쟁을 계속한다. 하지만 매력적인 외모에 잘 나가는 변호사인 마크에게 뻗치는 유혹의 손길. '얼짱'에 '몸짱'인 마크의 인턴은 해파리처럼 흐느적거리며 그에게 접근한다. 질투심에 사로잡힌 브리짓은 그녀와 마크와의 관계를 의심하고, 연애 사업은 점점 꼬이기 시작한다. 바로 이때 그녀의 눈 앞에 거부할 수 없이 매력적인 섹시 가이 '다니엘(휴 그랜트)'가 다시 나타난다. 못 말리는 바람둥이였던 다니엘은 이제 믿음직한 남자가 되겠다며 브리짓의 마음을 또 한번 뒤흔드는데... '완전 모범 남친' 마크와 '초절정 바람둥이' 다니엘 사이에서 고민하는 브리짓. 정말 사랑은 몸 따로 마음 따로 인가?",https://images.justwatch.com/poster/182258352/s276/bridget-jones-the-edge-of-reason.webp,
미스 에이전트,Miss Congeniality,(2000),,"[('Naver Store', ['₩1,300', 'HD'])]","['71%', '6.3 (199k)']","['범죄 , 로맨스 , 액션 , 코미디']",['1시간 51분'],['Donald Petrie'],"['Sandra Bullock', 'Benjamin Bratt', 'Michael Caine', 'Candice Bergen', 'William Shatner', 'Ernie Hudson', 'John DiResta', 'Heather Burns', 'Melissa De Sousa', 'Steve Monroe', 'Deirdre Quinn', 'Wendy Raquel Robinson', 'Asia De Marcos', 'Ken Thomas', 'Gabriel Folse', 'Leeanne Locken', 'John Cann', 'Laurie Guzda', 'Mona Lee Fultz', 'Konstantin Selivanov', 'Danny Kamin', 'Eric Ian Goldberg', 'Mary Ashleigh Green', 'Cody Linley', 'Rupert Reyes', 'Jessica Holcomb', 'Jennifer Gareis', 'Ellen H. Schwartz', 'Cassandra L. Small', 'Marco Perella', 'Cynthia Dorn', 'Catenya McHenry', 'Pei-San Brown', 'Kelly Bright', 'Farah White', 'Pam Green', 'Katy Dunlap', 'Bernadette Nason', 'Ellen H. Schwartz', 'Georgia Foy', 'Isamari White', 'Kimberly Crawford', 'Jamie Drake Stephens', 'Dyan Conner', 'Dee Dee Adams', 'Shana McClendon', 'Janie Terrazas', 'Tarah Bartley', 'Summyr Miller', 'Jessica Hale', 'Deborah Abbott', 'Camille Chen', 'Jennifer Matyear', 'Dawn McCoy', 'Nora J. Moore', 'Rana Morrison', 'Mylinda Royer', 'Nita Rainwater', 'Hollie Stenson', 'LaToya Ward', 'Michelle Yerger', 'Wendy Wells-Gunkel']",어렸을 때부터 남자처럼 자란 FBI 요원 그레이시(산드라 블록)는 꿈에도 생각 못한 임무를 떠맡고 만다. 폭탄 테러범이 미스 U.S. 대회를 위협하고 있으니 위장 출전해 대회를 감시하라는 것. 평소에 머리 한 번 제대로 빗어본적 없던 그레이시는 임무를 피하려 발버둥쳐 보지만 얼마 전 사고를 친 대가로 기어이 대회장에 끌려 가고 만다. 다리 털을 뽑고 머리를 부풀리고 온갖 치장을 한 끝에 미스 뉴저지로 다시 태어난 그레이시. 그녀는 멍청한 줄만 알았던 미인 대회 참가자들이 의외로 다양한 생각을 가지고 있는 것을 보고 놀란다.,https://images.justwatch.com/poster/78863933/s276/miss-congeniality.webp,"[('Naver Store', ['₩4,950', 'HD'])]"
매치스틱 맨,Matchstick Men,(2003),"[('wavve', ['정액제', 'HD'])]","[('Naver Store', ['₩1,300'])]","['78%', '7.3 (128k)']","['스릴러 , 코미디 , 범죄 , 드라마']",['1시간 56분'],['Ridley Scott'],"['Nicolas Cage', 'Sam Rockwell', 'Alison Lohman', 'Bruce Altman', 'Bruce McGill', ""Jenny O'Hara"", 'Steve Eastin', 'Beth Grant', 'Sheila Kelley', 'Fran Kranz', 'Tim Kelleher', 'Nigel Gibbs', 'Bill Saito', 'Tim Maculan', 'Stoney Westmoreland', 'Lynn Ann Leveridge', 'Giannina Facio', 'Sonya Eddy', 'Michael Clossin', 'Kim Cassidy', 'Paul Hubbard', 'Monnae Michaell', 'Dennis Anderson', 'Marco Kyris', 'Jerry Hauck', 'Jim Zulevic', 'Ramsey Malouky', 'Andi Sherrill', 'Kate Steele', 'Adam Clark', 'Daniel Villarreal', 'Marco Assante', 'Melora Walters', 'Larry Vigus']","쿨하게, 유쾌하게, 깨끗이... '속아넘어간다!!'그들만의 사업 전략, '틈새 시장 파고들어, 푼돈 모아 태산이다!!'로이와 프랭크는 전문 사기꾼. 요즘 두 사람의 주력 판매 상품은 정수기다. 해외 여행권, 보석, 자동차 등의 가짜 경품을 미끼로 싸구려 정수기를 10배도 넘는 가격에 팔아치우는 것. 게다가 그들의 범행 대상은 주로 세상 물정에 어두운 노인들이나 일확천금을 꿈꾸는 서민층이다. 둘은 이 사람, 저 사람에게서 수백수천 달러씩 뜯으며 돈독한 ..",https://images.justwatch.com/poster/11009215/s276/matchstick-men.webp,"[('Naver Store', ['₩4,950'])]"
본 슈프리머시,The Bourne Supremacy,(2004),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD']), ('Naver Store', ['₩1,200', 'HD'])]","['82%', '7.7 (450k)']","['스릴러 , 액션 , Made in Europe']",['1시간 48분'],['Paul Greengrass'],"['Matt Damon', 'Franka Potente', 'Brian Cox', 'Julia Stiles', 'Karl Urban', 'Gabriel Mann', 'Joan Allen', 'Marton Csokas', 'Tom Gallop', 'John Bedford Lloyd', 'Ethan Sandler', 'Michelle Monaghan', 'Karel Roden', 'Tomas Arana', 'Oksana Akinshina', 'Yevgeni Sitokhin', 'Marina Weis', 'Tim Griffin', 'Sean Smith', 'Maxim Kovalevski', 'Patrick Crowley', 'Jon Collin Barclay', 'Sam Brown', 'Shane Sinutko', 'Barnaby Smith', 'Dominique Chiout', 'Wanja Mues', 'Aleksey Shmarinov', 'Stephan Wolf-Schönburg', 'Olov Ludwig', 'Keshav Nadkarni', 'Violetta Tarnowska Bronner', 'Alexey Medvedev', 'Aleksandr Dubina', 'Aleksandr Boev', 'Claudio Maniscalco', 'Manfred Witt', 'Aleksey Trotsenko', 'Victoria Unikel', 'Oksana Semenova', 'Vitaly Abdulov', 'Dirk Schoedon', 'Ivan Shvedoff', 'Denis Burgazliev', 'Nick Wilder', 'Chris Cooper']","기억상실증에 걸린 전직 CIA의 요원 제이슨 본(맷 데이먼)은 밤마다 알 수 없는 악몽에 시달린다. 그 악몽이 바로 자신이 예전에 실제로 겪었던 일임을 확신하는 제이슨 본. 그는 자신을 제거하려는 CIA를 피해 연인 마리와 함께 떠돌이 생활을 하지만, 쫓고 쫓기는 와중에 연인 마리는 CIA 요원에게 살해된다. 여러 단서들을 이어 붙여 퍼즐을 맞춰가던 제이슨은 자신이 러시아 하원의원 네스키와 그 부인의 피살사건과 연관되어 있음을 알게 된다. 사건의 배후엔 CIA 자금 횡령의 음모가 숨어 있었는데...",https://images.justwatch.com/poster/187201019/s276/the-bourne-supremacy.webp,"[('wavve', ['₩4,000', 'HD']), ('Naver Store', ['₩5,000', 'HD'])]"
6번째 날,The 6th Day,(2000),"[('Netflix', ['정액제', 'HD'])]","[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['66%', '5.9 (119k)']","['SF , 액션 , 스릴러']",['2시간 3분'],['Roger Spottiswoode'],"['Arnold Schwarzenegger', 'Michael Rapaport', 'Tony Goldwyn', 'Michael Rooker', 'Sarah Wynter', 'Wendy Crewson', 'Rodney Rowland', 'Terry Crews', 'Ken Pogue', 'Colin Cunningham', 'Robert Duvall', 'Wanda Cannon', 'Taylor Anne Reid', 'Jennifer Gareis', 'Don McManus', 'Steve Bacic', 'Christopher Lawford', 'Mark Brandon', 'Ellie Harvie', 'Don S. Davis', 'Chris Cound', 'Ben Bass', 'Walter von Huene', 'Robert Clarke', 'Michael Budman', 'Warren Takeuchi', 'Alexandra Castillo', 'D. Neil Mark', 'Colin Lawrence', 'Brian Jensen', 'Mark Gibbon', 'Crawford James', 'Hiro Kanagawa', 'Peter Kent', 'Gillian Barber', 'Mi-Jung Lee', 'Gerard Plunkett', 'Claire Riley', 'Andrew McIlroy', 'Norma Jean Wick', 'Paul Carson', 'Graham Andrews', 'Benita Ha', 'Andrea Libman', 'Gavin Buhr']","아담 깁슨(아놀드 슈왈제네거)은 전투기 조종사로 사랑스런 아내와 딸을 두고 있는 평범한 가장으로 친구인 행크(마이클 래파포트)와 함께 작은 회사를 경영하며 삶의 행복을 누리고 있다. 어느 날 밤, 자신의 깜짝 생일파티를 준비하고 집으로 돌아온 아담은 도저히 믿기지 않는 광경을 목격한다. 집안 거실에서 자신과 똑같은 생김새의 또 다른 아담 깁슨이 자신의 가족들과 함께 생일파티를 하고 있는 것이 아닌가! 모든 생물체의 복제는 가능하지만 인간복제는 불법으로 정해져 있는 상황에서 그와 닮은 클론의 출연은 도대체 무엇을 말하는가? 아담이 이 혼돈에서 벗어나기도 전에 암살자들에게 납치당한다. 그리고 그는 이 모든 음모의 중심에 서있는 인물이자 막강한 권력을 지닌 마이클 드러커(토니 골드윈)와의 피할수 없는 싸움을 시작하는데...",https://images.justwatch.com/poster/15323511/s276/the-6th-day.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
이퀼리브리엄,Equilibrium,(2002),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD']), ('Naver Store', ['₩1,600', 'HD'])]","['79%', '7.4 (320k)']","['스릴러 , 액션 , 드라마 , SF']",['1시간 47분'],['Kurt Wimmer'],"['Christian Bale', 'Taye Diggs', 'Angus Macfadyen', 'Matthew Harbour', 'Sean Bean', 'Emily Watson', 'Sean Pertwee', 'Emily Siewert', 'Maria Pia Calzone', 'Dominic Purcell', 'William Fichtner', 'David Hemmings', 'David Barrash', 'Christian Kahrmann', 'John Keogh', 'Dirk Martens', 'Florian Fitz', 'Francesco Cabras', 'Brian Conley', 'Anatole Taubman', 'Kurt Wimmer']","21세기 초, 핵전쟁으로 초토화된 지구상에 재건된 신국가 리브리아에서는 감정이 허용되지 않는다. 모든 국민들은 총사령관의 지령에 따라 감정을 배제하는 약물 프로지움을 투입한다. 인간의 감정이 전쟁과 범죄를 유발한다는 이유로 예술작품들 또한 모두 제거된다. 기계 같은 특수전사 존 프레스턴(크리스천 베일)은 감정 회복을 꾀하는 반군을 진압하는 데 혁혁한 공을 세운다. 그러나 동료의 자살, 아내의 숙청 등으로 인해 괴로운 감정에 휩싸이고, 급기야 프로지움의 투약을 중단하며 서서히 통제됐던 감정을 경험하게 되는데...",https://images.justwatch.com/poster/186669393/s276/equilibrium.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
게리의 게임,Geri's Game,(1997),"[('Disney Plus', ['정액제', 'HD'])]",,['84%'],"['애니메이션 , Made in Europe']",['4min'],['Jan Pinkava'],['Bob Peterson'],"혼자서 체스를 하는 노인의 이야기를 묘사한 픽사 스튜디오의 단편 애니메이션. 스스로 체스를 잘 두는 역과 잘 못 두는 역을 하면서 곤란함, 비참함, 후회, 즐거움, 가소로움, 조롱 등의 표정을 생생히 드러낸다. 97년 아카데미 시상식에서 단편 애니메이션 작품상, 22회 안시 페스티벌에서 관객상을 수상한 픽사의 '잰 핑카바'의 작품.",https://images.justwatch.com/poster/29940193/s276/geriyi-geim.webp,
클루리스,Clueless,(1995),"[('Netflix', ['정액제', 'HD'])]","[('Naver Store', ['₩1,500', 'HD'])]","['79%', '6.9 (201k)']","['코미디 , 로맨스']",['1시간 37분'],['Amy Heckerling'],"['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy', 'Paul Rudd', 'Donald Faison', 'Elisa Donovan', 'Breckin Meyer', 'Jeremy Sisto', 'Dan Hedaya', 'Aida Linares', 'Wallace Shawn', 'Twink Caplan', 'Justin Walker', 'Sabastian Rashidi', 'Herb Hall', 'Julie Brown', 'Susan Mohun', 'Nicole Bilderback', 'Ron Orbach', 'Sean Holland', 'Roger Kabler', 'Jace Alexander', 'Josh Lozoff', 'Carl Gottlieb', 'Joseph D. Reitman', 'Anthony Beninati', 'Micki Duran', 'Gregg Russell', 'Jermaine Montell', 'Danielle Eckert', 'Amy Heckerling', 'Michael Klesic', 'Sam Maccarone', 'Monica Eva Foster']",세어(Cher Horowitz: 알리샤 실버스톤 분)와 디온(Dionne: 스테이시 대시 분)은 부유층의 자녀들로 베버리 힐스 고등학교에서 인기 최고를 구가하는 여학생들이다. 아기 때 엄마를 여윈 셰어는 능력과 수완을 갖춘 변호사인 아버지와 함께 아무 부족함 없이 살아가는데 셰어의 스트레스 해결책은 대책 없는 쇼핑이다. 어느 날 셰어는 성적표를 받게 되는데 홀 선생이 맡고 있는 토론 과목에서 C를 받자 성적을 올리기 위해 디온과 함께 독신인 홀 선생(Mr. Hall: 월란스 쇼운 분)과 노처녀 가이스트 선생(Miss Geist: 트윈크 캐플란 분)을 엮어 주려고 노력한다. 결국 셰어의 작전은 성공하여 C에서 A를 받게 된다. 그후 학교에는 타이(Tai: 브릿타니 머피 분)라고 하는 소녀가 전학을 오는데 셰어는 촌스러운 타이를 변신시켜 주리라 계획하고 타이를 파티에도 데려가고 남자 친구도 소개시켜 주면서 그녀를 자기 통제 하에 두려 하지만 얼마 후 셰어는 모든 것이 자기 뜻대로 될 수 없다는 걸 깨닫는다. 한편 셰어에게는 대학 1년생인 양오빠 조시(Josh: 폴 루드 분)가 있는데 셰어는 공부만하고 자신을 무시하는 조시를 싫어한다. 셰어는 그후 디온과 그녀의 남자 친구 머레이(Murray: 도날드 에데선 페이슨 분)를 보면서 진실한 사랑이 뭔지 느끼게 되고 모든 친구들에게는 좋은 점이 있다는 것을 알게 된다. 또한 자신이 가장 싫어했던 사람이 바로 자기가 가장 좋아하는 사람이란 걸 알게 되면서 셰어의 인생은 점점 긍정적으로 변해 간다.,https://images.justwatch.com/poster/10074405/s276/clueless.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
스위트 알라바마,Sweet Home Alabama,(2002),"[('Disney Plus', ['정액제', 'HD'])]",,"['70%', '6.2 (108k)']","['코미디 , 로맨스']",['1시간 44분'],['Andy Tennant'],"['Reese Witherspoon', 'Josh Lucas', 'Patrick Dempsey', 'Candice Bergen', 'Mary Kay Place', 'Fred Ward', 'Jean Smart', 'Ethan Embry', 'Melanie Lynskey', 'Courtney Gains', 'Mary Lynn Rajskub', 'Rhona Mitra', 'Nathan Lee Graham', 'Sean Bridgers', 'Fleet Cooper', 'Kevin Sussman', 'Thomas Curtis', 'Dakota Fanning', 'Mark Skinner', 'Michelle Krusiec', 'Phil Cater', 'Michael Snow', 'Bob Penny', 'Mark Matkevich', 'Lee Roy Giles', 'Afemo Omilami', 'Kevin Hagan', 'Dennis Ryan', ""Jim O'Connor"", 'Leslie Hendrix', 'Tony Rizzoli', 'Bob Seel', 'Kelsey Lowenthal', 'Jen Apgar', 'Sarah Baker', 'Deborah Duke', 'Ted Manson', 'Sharon Blackwood', 'Suzi Bass', 'Don Young', 'Jody Thompson', 'Dionne Gipson', 'Doug Killen', 'Emily Furman', 'Pete Talton', 'Kelly Franklin', 'Osjha Anderson', 'Charlotte Pierrepont', 'Traci Ann Wolfe', 'Jana Lynn Schoep', 'Eddy Donno', 'Colin Ford', 'Katharine Towne']","최근 뉴욕을 들썩이게 만든 새로운 패션 아이콘 멜라니 카마이클. 패션 디자이너로 승승장구하고 있는 멜라니의 첫번째 패션쇼가 대성공을 이루던날 밤, 그녀는 뉴욕 최고의 신랑감으로 꼽히는 뉴욕 시장의 아들 앤드류(패트릭 뎀시) 온갖 다이아몬드 광채로 가득한 뉴욕 티파니 매장! 오직 그녀만을 위해 특별개장한 티파니에서 꿈에서조차 상상하지 못했던 환상적인 프로포즈를 받은 멜라니는 단번에 “Yes""를 하지 못한다. 다음날, 세상 부러울 것이 없어보이는 그녀는 알라바마의 피죤 크리크로 달려간다. “결혼에 앞서 먼저 결론지어야 할” 중대사(?!)가 있기 때문이다. 7년 동안 별거중인 그녀의 남편 제이크에게 다급한 마음으로 이혼서류를 내미는 멜라니. 하지만 냉담하기만 한 제이크는 오히려 두 사람이 처음 만나 첫 키스를 나누었던 열 살 시절의 추억을 되살리면서 멜라니의 마음을 돌려놓으려는 것이 아닌가! 제이크가 이혼서류에 서명을 하지 않을 경우 앤드류와 결혼할 수 없는 운명에 처하게 되는 멜라니는 협박과 애원 작전을 펼치지만 제이크는 느긋하기만 하다. 한편 어머니의 완강한 반대에도 불구하고 아일랜드 여행일정과 결혼날짜 그리고 호화로운 호텔 예식장까지 예약한 앤드류는 깜짝쇼를 준비하고 멜라니의 고향에 달려가는데...!",https://images.justwatch.com/poster/74663981/s276/sweet-home-alabama.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
나비효과,The Butterfly Effect,(2004),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,320', 'HD'])]","['83%', '7.6 (471k)']","['스릴러 , SF , 드라마']",['1시간 53분'],"['J. Mackye Gruber , Eric Bress']","['Ashton Kutcher', 'Amy Smart', 'Elden Henson', 'William Lee Scott', 'Melora Walters', 'Eric Stoltz', 'Ethan Suplee', 'Nathaniel DeVeaux', 'Kevin Durand', 'Callum Keith Rennie', 'John Patrick Amedori', 'Kevin Schmidt', 'Jesse James', 'Irina Gorovaia', 'Logan Lerman', 'Cameron Bright', 'Lorena Gale', 'Kendall Cross', 'John Tierney', 'Ted Friend', 'John B. Lowe', 'Camille Sullivan', 'Tara Wilson', 'Jesse Hutch', 'Bill Croft', 'Kevan Ohtsji', 'Daniel Spink', 'Grant Thompson', 'Melanie Hall']","끔찍한 어린 시절의 상처를 지닌 에반. 그에게 남은 것은 기억의 파편들과 상처입은 친구들. 에반은 과거의 기억을 되살리기 위해 정신과 치료를 받으며 어릴 적부터 매일매일 꼼꼼하게 일기를 쓴다. 대학생이 된 어느 날, 예전의 일기를 꺼내 읽다가 일기장을 통해 시공간 이동의 통로를 발견하게 되는 에반. 그것을 통해 과거로 되돌아가 미치도록 지워버리고 싶은 기억, 어린 시절의 상처 때문에 스스로 목숨을 끊은 첫사랑 켈리와의 돌이키고 싶은 과거, 그리고 사랑하는 친구들에게 닥친 끔찍한 불행들을 고쳐 나간다. 그러나 과거를 바꿀수록 더욱 충격적인 현실만이 그를 기다릴 뿐, 현재는 전혀 예상치 못한 파국으로 치닫는데 과연 그는 과거를 바꿔 그가 원하는 현재를 이룰 수 있을 것인가? 아니면 불행한 현재에 영원히 갇혀버릴 것인가?",https://images.justwatch.com/poster/8732002/s276/nabi-hyogwa.webp,"[('wavve', ['₩4,950', 'HD'])]"
