제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
죽음의 다섯 손가락,天下第一拳,(1972),"[('Watcha', ['정액제', 'HD'])]",,"['74%', '7.1 (3k)']","['액션 , 로맨스 , 드라마']",['1시간 44분'],['Jeong Chang-Hwa'],"['Lo Lieh', 'Wang Ping', 'Wong Gam-Fung', 'Tien Feng', 'Tung Lam', 'Fang Mian', 'Ku Wen-Chung', 'James Nam Gung-Fan', 'Yau Lung', 'Jin Bong-jin', 'Chan Shen', 'Kim Ki-Ju', 'Chiu Hung', 'Yukio Someno', 'Yeung Chak-Lam', 'Hung Sing-Chung', 'Bolo Yeung', 'Tsang Choh-Lam', 'Hsu Hsia', 'Bruce Lau Kar-Wing', 'Wong Ching-Ho', 'Richard Gam Tin-Chue', 'Wong Ching', 'Yen Shi-Kwan', 'Chieh Yuen', 'Wong Shu-Tong', 'Lo Wai', 'Chik Ngai-Hung', 'Yeung Pak-Chan', 'Tang Tak-Cheung', 'Law Keung', 'Sunny Yuen Shun-Yi', 'Huang Ha', 'San Sin', 'Yuen Shing-Chau']","도장에서 조지호는 송무량에게 무술을 배운다. 송무량은 무술대회를 앞두고 조지호를 단련시키기 위해 조지호를 손금배에게 보낸다. 손금배는 지호에게 철사장을 가르친다. 한편 송무량의 라이벌이자 악행을 일삼는 맹삼부는 무술 대회에서 수단과 방법을 가리지 않고 우승하려 한다. 맹삼부는 지호에게 열등감을 품고 있던 그의 사형을 매수하고, 비열한 방법을 동원하여 지호의 손을 망가뜨린다. 또한 사무라이들을 고용하여 라이벌이 될 고수들을 암살한다. 손을 잃고 실의에 빠졌던 조지호는 영영의 격려로 힘을 얻어 무술대회에서 우승하고 맹삼부에게 복수할 것을 결심하는데... 홍콩의 정통 무협영화와 현대 액션영화를 연결하는 권격영화의 시작을 알린 정창화 감독의 대표작이다. 73년 홍콩영화로는 최초로 미국에 수출되어 그 해 전미 흥행 10위권에 들면서, 홍콩 권격영화의 세계진출의 교두보를 마련한 작품이다. 숨 가쁘게 전개되는 액션을 바탕으로 홍콩무술영화 중 최고의 컬트영화로 자리매김하고 있다. 1972년 우리나라에서 개봉할 당시의 제목은 '철인'이다.",https://images.justwatch.com/poster/9639210/s276/jugeumyi-daseos-songarag.webp,
베드룸 윈도우,The Bedroom Window,(1987),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['70%', '6.4 (5k)']","['스릴러 , 범죄']",['1시간 54분'],['Curtis Hanson'],"['Steve Guttenberg', 'Elizabeth McGovern', 'Isabelle Huppert', 'Paul Shenar', 'Carl Lumbly', 'Wallace Shawn', 'Frederick Coffin', 'Brad Greenquist', 'Robert Schenkkan', 'Maury Chaykin', 'Sara Carlson', 'Mark Margolis', 'Kate McGregor-Stewart', 'Penelope Allen', 'Myvanwy Jenn', 'Francis Guinan', ""Kevin O'Rourke"", 'Sydney Conrad Shapiro', 'Jodi Long', 'Richard K. Olsen', 'Leon Rippy', 'J. Michael Hunter', 'Michael Burgess']","건축회사에 다니는 테리(스티브 구텐버그)는 사장의 부인 실비아(이자벨 위페르)와 사랑하는 사이다. 회사의 파티가 있던 날, 두 사람은 테리의 아파트로 향한다. 실비아는 테리의 침실 창문 너머로 한 젊은 여자가 폭행을 당하는 장면을 목격한다. 실비아는 자신과 테리와의 관계가 탈로날 것이 두려워 신고하지 못한다. 그러나 다음날 신문에서 이 사건과 관련한 기사를 본 테리는 목격자로서 경찰서에 신고한다. 그러나 진술과정에서 경찰관의 유도심문에 넘어간 테리는 이야기의 앞뒤가 맞지않는다는 의심을 받고 궁지에 몰린다. 그때 이 사건의 피해자인 데니스(엘리자베스 맥거번)가 테리의 누명을 벗겨주기 위해 나서는데…",https://images.justwatch.com/poster/244742525/s276/bedeurum-windou.webp,
Pygmalion,,(1939),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩500', 'HD'])]","['80%', '7.8 (8k)']","['코미디 , 드라마 , 로맨스']",['1시간 36분'],"['Anthony Asquith , Leslie Howard']","['Leslie Howard', 'Wendy Hiller', 'Wilfrid Lawson', 'Marie Lohr', 'Scott Sunderland', 'Jean Cadell', 'David Tree', 'Everley Gregg', 'Leueen MacGrath', 'Esme Percy', 'Violet Vanbrugh', 'Irene Browne', 'Kate Cutler', 'O.B. Clarence', 'Ivor Barnard', 'Cecil Trouncer', 'Iris Hoey', 'Viola Tree', 'Cathleen Nesbitt', 'Wally Patch', 'H.F. Maltby', 'George Mozart', 'Stephen Murray', 'Eileen Beldon', 'Frank Atkinson', 'Anthony Quayle', 'Leo Genn', 'Moyna MacGill']","When linguistics professor Henry Higgins boasts that he can pass off Cockney flower girl Eliza Doolittle as a princess with only six months' training, Colonel George Pickering takes him up on the bet. Eliza moves into Higgins's home and begins her rigorous training after the professor comes to a financial agreement with her dustman father, Alfred. But the plucky young woman is not the only one undergoing a transformation.",https://images.justwatch.com/poster/34916499/s276/pygmalion.webp,"[('Naver Store', ['₩500', 'HD'])]"
나라야마 부시코,楢山節考,(1983),,"[('wavve', ['₩1,200', 'HD'])]","['83%', '7.9 (7k)']",['드라마'],['2시간 10분'],['Shōhei Imamura'],"['Ken Ogata', 'Sumiko Sakamoto', 'Tonpei Hidari', 'Aki Takejo', 'Shoichi Ozawa', 'Fujio Tokita', 'Sanshô Shinsui', 'Seiji Kurasaki', 'Junko Takada', 'Taiji Tonoyama', 'Casey Takamine', 'Nenji Kobayashi', 'Nijiko Kiyokawa', 'Akio Yokoyama', 'Mitsuko Baisho']","이마무라에게 처음 칸영화제 그랑프리를 안겨준 작품. 일부 평자들은 와 와 같은 반열의 걸작으로 평가한다. 시대도 장소도 확실하지 않은 일본의 옛날 산속 마을이 무대다. 이곳에는 식량 부족 때문에 사람은 70살이 되면 자식에게 업혀 나라야마 정상에 버려지는 한국의 고려장 같은 풍습이 이어져오고 있다. 오린이라는 헌신적인 노인은 진심으로 슬퍼하는 자식에게 업혀 산으로 향하지만 이것이 신의 부름이라고 생각하며 순응한다. 기노시타 게이스케의 58년작을 리메이크한 것이지만, 이마무라는 여기다 원작자의 에로틱한 소설 하나를 더 끌고 들어와 스토리를 뒤섞어놓는다. 죽음을 향한 노인들의 산행 와중에 인구 억제를 목적으로 장남 이외엔 결혼할 수 없다는 마을의 규율 때문에 벌어지는 성적 소동과, 동물들의 성행위가 교차된다. 이마무라가 평생에 걸쳐 묘사해온 인간이 지닌 외설성과 원시성이 죽음과 마찬가지로 하나의 자연적 과정임이 암시된다. 지나치게 포르노적이라는 비판이 일기도 했지만, 대부분의 서구 평론가들은 이마무라의 대표작으로 올려놓는다.",https://images.justwatch.com/poster/58504549/s276/narayama-busiko.webp,
Pete's Dragon,,(1977),"[('Disney Plus', ['정액제', 'HD'])]",,"['71%', '6.4 (23k)']","['코미디 , 판타지 , 가족 , 애니메이션']",['2시간 8분'],['Don Chaffey'],"['Sean Marshall', 'Helen Reddy', 'Jim Dale', 'Mickey Rooney', 'Red Buttons', 'Shelley Winters', 'Jane Kean', 'Jim Backus', 'Charles Tyner', 'Gary Morgan', 'Cal Bartlett', 'Charlie Callas', 'Walter Barnes', 'Jeff Conaway', 'Arthur Tovey']","Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.",https://images.justwatch.com/poster/181649594/s276/petes-dragon.webp,
공포의 묘지 2,Pet Sematary II,(1992),,"[('wavve', ['₩1,500', 'HD'])]","['57%', '4.9 (20k)']","['공포 , 판타지']",['1시간 40분'],['Mary Lambert'],"['Edward Furlong', 'Anthony Edwards', 'Clancy Brown', 'Jared Rushton', 'Sarah Trigger', 'Lisa Waltz', 'Darlanne Fluegel', 'Jason McGuire', 'Jim Peck', 'Reid Binion', 'Dave Ratajczak', 'Lucius Houghton', 'Wilbur Fitzgerald', 'Elizabeth Ziegler', 'Gil Roper', 'Robert Easton', 'Judson Vaughn', 'Bruce Evers', 'Janell McLeod', 'Christina Dennis', 'Rick Andosca', 'Joe Dorsey', 'Donna Lowry', 'Amanda Mitchell', 'Bart Mixon']","영화 배우인 엄마 레니(Renee Hallow: 다란느 프러겔 분)가 촬영 현장에서 감전사하는 불의의 사고를 당한 후 열세살 소년 제프(Jeff Matthews: 에드워드 펄롱 분)와 그의 아버지(Chase Matthews: 안소니 에드워즈 분)는 LA에서의 생활을 청산하고 낙향, 그곳에서 새로운 삶의 둥지를 튼다. 그러나 도시에서 나고 자란 제프는 시골 생활에 쉽게 적응하지 못하고, 학교 친구들과도 잘 어울리지 못한다. 그러던 그가 드루(Drew Gilbert: 제이슨 맥과이어 분)라는 친구를 사귀게 되는데, 그의 얼굴엔 늘 수심이 드리워져 있다. 마을의 보안관인 드루의 계부(Gus Gilbert: 클랜시 브라운 분)가 습관적으로 그에게 폭력을 휘드르며 학대를 일삼는 탓이다. 그러던 어느날 드루의 양아버지가 술김에 그만 그 개를 총살하는 사건이 벌어지고 드루는 실의에 빠진다. 실의에 빠져 있는 드루를 위로하던 제프는 죽은 동물을 묻으면 다시 살아난다는 전설이 내려오는 묘지(Pet Sematary) 얘기를 떠올리곤 그를 그 묘지로 인도한다. 그저 개가 되살아나기만을 기도하는 두 아이, 그러나 돌아온 것을 개의 혼령을 빌려 되살아난 무덤 속의 저주였는데.",https://images.justwatch.com/poster/171943583/s276/pet-sematary-ii.webp,"[('wavve', ['₩5,500', 'HD'])]"
샤키 머신,Sharky's Machine,(1981),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['69%', '6.4 (5k)']","['스릴러 , 드라마 , 액션 , 범죄']",['2시간 2분'],['Burt Reynolds'],"['Burt Reynolds', 'Rachel Ward', 'Henry Silva', 'Brian Keith', 'Vittorio Gassman', 'Charles Durning', 'Earl Holliman', 'Bernie Casey', 'Richard Libertini', 'Darryl Hickman', 'Joseph Mascolo', 'Tony King', 'John Fiedler', 'Carol Locatell', 'Suzee Pai', 'Glynn Rubin', 'Val Avery']","마약반의 유능한 형사 샤키(Sharky: 버트 레이놀즈 분)는 어느날 마약밀매범을 잡으려다 동료 스마일리(Smiley: 대릴 힉맨 분)의 방해로 일을 망치고, 범인을 추격하던 중 시민을 죽게 했다는 이유로 마약반에서 형사반으로 좌천된다.",https://images.justwatch.com/poster/198386466/s276/syaki-meosin.webp,
고 웨스트,Go West,(1940),,,"['74%', '6.9 (5k)']","['서부 , 코미디']",['1시간 20분'],['Edward Buzzell'],"['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'John Carroll', 'Diana Lewis', 'Walter Woolf King', 'Robert Barrat', 'June MacCloy', 'George Lessey', 'Lee Bowman', 'Edgar Dearing', 'Edward Gargan', 'Edward Hearn', 'Billy Wayne', 'Joan Woodbury', 'Joe Yule', 'Barbara Bedford', 'Iris Adrian', 'Leo Anthony', 'Clem Bevans', 'Frederick Burton', 'Earl Covert', 'James Dime', 'Al Duvall', 'Billy Engle', 'Sam Finn', 'Mary Gordon', 'Lew Harvey', 'Arthur Housman', 'Mitchell Lewis', 'Jack Low', 'Slim Lucas', 'Tully Marshall', 'Jack Montgomery', 'Phil Neely', 'Bob Priester', 'Baby Quintanilla', 'Cap Somers', 'Count Stefenelli', 'Henry Sylvester', 'Harry Tyler', 'Fred Warren', 'Harry Wilson', 'Al Bain']","엠버즐러, 실, 그리고 쿠엔틴은 돈을 벌기 위해 서부로 향하다 기차역에서 같이 서부로 향하는 조셉과 러스티 형제를 만나 그들의 돈을 빼앗는다. 서쪽에 도착하자마자 댄 윌슨이라는 늙은 관부와 친구가 된 세 명은 늙은 광부에게 마지막 남은 10달러를 빌려준다.",https://images.justwatch.com/poster/120472493/s276/go-west.webp,"[('Naver Store', ['₩1,000'])]"
헨리 5세,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France,(1944),"[('Watcha', ['정액제', 'HD'])]",,"['76%', '7.1 (6k)']","['드라마 , 역사 , 전쟁']",['2시간 17분'],['Laurence Olivier'],"['Laurence Olivier', 'Renée Asherson', 'Ralph Truman', 'Ernest Thesiger', 'Frederick Cooper', 'Robert Helpmann', 'Leslie Banks', 'Felix Aylmer', 'Robert Newton', 'Freda Jackson', 'George Cole', 'Leo Genn', 'Russell Thorndike', 'Harcourt Williams', 'Esmond Knight', 'Michael Shepley', 'John Laurie', 'Niall MacGinnis', 'Jimmy Hanley', 'Valentine Dyall', 'Max Adrian', 'Arthur Hambling', 'Brian Nissen', 'Anthony Newley']","대주교들의 도움으로 프랑스 왕위를 찬탈한 헨리5세는 캐더린 공주를 본 순간 사랑을 느껴 구혼한다. 헨리5세는 왕위에 오르기 전까지는 책을 멀리하고, 시종 잡배와 어울리며, 주색과 잡기, 심지어는 도둑의 무리와 어울리며 부랑 생활을 하여, 그가 왕위에 오른 후 올바른 정사를 할 수 있을까 모두가 걱정하였다. 그러나 그가 왕위에 오르자 온 세상이 깜짝 놀란다. 학문을 게을리했지만, 그의 이론은 논리 정연했고, 무술을 연마하지 않았어도 그는 누구도 당할자 없는 군인으로, 무인으로도 손색이 없었다. 그는 충신을 볼 줄 아는 안목을 가지고 정사를 보살핌에 있어서도 겸허한 자세로 신하들의 말에 귀를 기울여 온 국민에게 존경받고, 사랑받는 덕망높은 왕이 되었다. 그러나 에드워드 3세의 직계인 영국왕 헨리는 자신의 조부 에드워드 3세의 직계로써 프랑스에 대한 정당한 권리가 인정되지 않아 마침내 전쟁에 이르게 되는데...",https://images.justwatch.com/poster/9401346/s276/henri-5se.webp,
크라임 오브 패션,Crimes of Passion,(1984),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['71%', '6.4 (6k)']","['스릴러 , 로맨스 , 드라마']",['1시간 47분'],['Ken Russell'],"['Kathleen Turner', 'Anthony Perkins', 'Bruce Davison', 'Annie Potts', 'John Laughlin', 'John G. Scanlon', 'Stephen Lee', 'Pat MacNamara', 'Christina Lange', 'Seth Wagerman', 'Norman Burton', 'Thomas Murphy', 'Jan Rabson', 'Gordon Hunt', 'Dan Gerrity', 'Terri Hoyos', 'Vince McKewin', 'Deanna Oliver', 'Patricia Stevens', 'Louise Sorel', 'Janice Kent', 'James Crittenden', 'Roxanne Mayweather', 'Janice Renney', 'Lisa Hayslip', 'Pamela Anderson', 'Yvonne McCord', 'Ian Petrella', 'Randall Brady', 'Darrell Mapson', ""Gerald S. O'Loughlin"", 'Peggy Feury', 'Carl Solomon', 'Rick Wakeman', 'John Gocha', 'Helen Kelly', 'Victoria Russell']","낮에는 일 중독의 패션 디자이너 ""조앤나 크레인""으로 밤에는 도발적인 거리의 여인 ""차이나 블루""로 살아가는 한 여성의 이야기이다. 바비 그래디는 부부간의 성적인 문제에 대해 이야기하는 모임에서 섹스만이 전부는 아니라고 항변한다. 하지만 그는 원활하지 못한 부부관계로 아내 에이미와 갈등이 있었으며, 결국 둘은 헤어지기로 한다. 한 패션 회사 사장으로부터 회사 기밀 유출의 용의자인 그 회사 디자이너 ""조앤나 크레인""을 조사해 달라는 의뢰를 받고 바비는 그녀를 미행하다가 놀라운 사실을 발견한다. 그녀는 밤이 되면 가발과 도발적인 복장으로 거리의 여인 ""차이나 블루""로 변하는 것이다. 하지만 바비는 왠지 모르게 그녀에게 점점 끌리게 되는데... 한 남자가 얼굴이 상기된 채로 스트립쇼를 보고 있다. 곧 그곳을 뛰쳐나온 그는 성경책을 펼쳐들고 거리의 타락한 남녀들에게 설교를 한다. 그의 시선은 곧 차이나 블루에게 옮겨 가고, 그녀에게 끌린 그는 그녀를 구원하겠다는 사명 혹은 욕망에 불타오르게 되는데...",https://images.justwatch.com/poster/242508904/s276/keuraim-obeu-paesyeon.webp,
노인과 바다,The Old Man and the Sea,(1958),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['74%', '7.0 (7k)']",['드라마'],['1시간 26분'],['John Sturges'],"['Spencer Tracy', 'Felipe Pazos', 'Harry Bellaver', 'Don Diamond', 'Mary Hemingway', 'Joey Ray', 'Mauritz Hugo', 'Tony Rosa', 'Don Blackman']",어부 산티아고는 한참 동안 고기를 한 마리도 못 잡자 마을사람들에게 놀림당한다. 하지만 소년 마놀라는 따뜻하게 그를 감싸준다. 산티아고는 사람들의 냉대에도 불구하고 바다로 다시 나간다. 거대한 고기를 만난 노인은 사투를 벌인 끝에 대어를 낚게 된다. 그리고 기쁜 마음으로 마을을 향하지만 이번엔 상어떼들의 습격에 맞서 싸워야만 한다.,https://images.justwatch.com/poster/177859602/s276/the-old-man-and-the-sea.webp,"[('Naver Store', ['₩1,000'])]"
빙점 '81,,(1981),"[('Watcha', ['정액제', 'HD'])]",,[],['드라마'],['2시간 15분'],['Go Yeong-nam'],"['Namkoong Won', 'Won Mi-kyung']","의학박사 신성민은 아내 화자가 동료 의사 박동원과 같이 있는 시간에 딸 진숙이가 정신이상자에게 살해된 것을 알고는 분노한다. 그 사이 범인 허달은 딸 같은 진숙을 죽인 죄책감에 자살하고, 아무 것도 모르는 성민은 영아원으로부터 허달의 딸 수진을 데려다 기른다. 성민은 수진이 자라나는 것을 보면서 점점 애정을 갖게 되나 아내 화자는 수진을 구박한다. 성민과 화자의 아들 진영은 수진을 사랑하게 되고, 부모님의 싸움을 엿듣다가 수진이 동생 진숙을 죽인 범인의 딸이라는 것을 알게 된다. (임재원) 의학박사 신성민은 아내 화자가 동료 의사 박동원과 같이 있는 시간에 딸 진숙이가 정신이상자에게 살해된 것을 알고는 분노한다. 그 사이 범인 허달은 딸 같은 진숙을 죽인 죄책감에 자살하고, 아무 것도 모르는 성민은 영아원으로부터 허달의 딸 수진을 데려다 기른다. 성민은 수진이 자라나는 것을 보면서 점점 애정을 갖게 되나 아내 화자는 수진을 구박한다. 성민과 화자의 아들 진영은 수진을 사랑하게 되고, 부모님의 싸움을 엿듣다가 수진이 동생 진숙을 죽인 범인의 딸이라는 것을 알게 된다. (임재원)",https://images.justwatch.com/poster/242843582/s276/bingjeom-81.webp,"[('Naver Store', ['₩1,400', 'HD'])]"
